Date,Open,High,Low,Close,Adj Close,Volume
2022-06-21,63.97999954223633,64.98999786376953,63.70000076293945,64.76000213623047,64.76000213623047,3146900
2022-06-22,64.44000244140625,65.0999984741211,64.44000244140625,64.83999633789062,64.83999633789062,500527
